case_id,resource,role,activity,FixedCost,ResourceCost,start_time,end_time,enabled_time
941,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-05-02T15:46:39.746,2023-05-02T15:57:49.358,2023-05-02T15:43:36.926
937,Loan Officer-000001,Loan Officer,Assess loan risk,0,0.0,2023-05-02T15:37:50.225,2023-05-02T15:57:50.225,2023-05-02T15:37:50.225
942,Clerk-000002,Clerk,Check application form completeness,0,0.05,2023-05-03T08:00:00.000,2023-05-03T08:03:03.141,2023-05-02T16:00:00.000
938,Loan Officer-000003,Loan Officer,Assess loan risk,0,0.0,2023-05-02T15:45:39.929,2023-05-03T08:05:39.929,2023-05-02T15:45:39.929
936,Clerk-000004,Clerk,Reject application,0,0.17,2023-05-03T08:00:00.000,2023-05-03T08:10:00.000,2023-05-02T16:24:19.396
937,Clerk-000008,Clerk,Reject application,0,0.17,2023-05-03T08:00:00.000,2023-05-03T08:10:00.000,2023-05-02T16:57:50.225
934,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-05-02T15:51:06.080,2023-05-03T08:11:06.080,2023-05-02T15:51:06.080
939,Loan Officer-000002,Loan Officer,Assess loan risk,0,0.0,2023-05-02T15:57:56.371,2023-05-03T08:17:56.371,2023-05-02T15:57:56.371
940,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-05-02T15:58:14.803,2023-05-03T08:18:14.803,2023-05-02T15:58:14.803
939,Loan Officer-000003,Loan Officer,Design loan offer,0,0.0,2023-05-03T08:17:56.371,2023-05-03T08:19:21.457,2023-05-03T08:17:56.371
940,Loan Officer-000002,Loan Officer,Design loan offer,0,0.0,2023-05-03T08:18:14.803,2023-05-03T08:25:12.915,2023-05-03T08:18:14.803
942,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-05-03T08:03:03.141,2023-05-03T08:29:50.330,2023-05-03T08:03:03.141
939,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-05-03T08:19:21.457,2023-05-03T08:39:21.457,2023-05-03T08:19:21.457
938,Loan Officer-000001,Loan Officer,Design loan offer,0,0.0,2023-05-03T08:05:39.929,2023-05-03T08:44:46.401,2023-05-03T08:05:39.929
940,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-05-03T08:25:12.915,2023-05-03T08:45:12.915,2023-05-03T08:25:12.915
943,Clerk-000003,Clerk,Check application form completeness,0,0.31,2023-05-03T08:30:00.000,2023-05-03T08:48:34.655,2023-05-03T08:30:00.000
942,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-05-03T08:29:50.330,2023-05-03T08:49:50.330,2023-05-03T08:29:50.330
942,Loan Officer-000002,Loan Officer,Design loan offer,0,0.0,2023-05-03T08:49:50.330,2023-05-03T08:51:27.564,2023-05-03T08:49:50.330
941,Loan Officer-000003,Loan Officer,Assess loan risk,0,0.0,2023-05-03T08:33:08.105,2023-05-03T08:53:08.105,2023-05-03T08:33:08.105
943,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-05-03T08:48:34.655,2023-05-03T08:56:31.127,2023-05-03T08:48:34.655
941,Loan Officer-000001,Loan Officer,Design loan offer,0,0.0,2023-05-03T08:53:08.105,2023-05-03T08:56:33.409,2023-05-03T08:53:08.105
938,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-05-03T08:44:46.401,2023-05-03T09:04:46.401,2023-05-03T08:44:46.401
944,Clerk-000001,Clerk,Check application form completeness,0,0.17,2023-05-03T09:00:00.000,2023-05-03T09:10:03.429,2023-05-03T09:00:00.000
942,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-05-03T08:51:27.564,2023-05-03T09:11:27.564,2023-05-03T08:51:27.564
944,Clerk-000002,Clerk,Return application back to applicant,0,0.08,2023-05-03T09:10:03.429,2023-05-03T09:15:03.429,2023-05-03T09:10:03.429
934,Clerk-000006,Clerk,Cancel application,0,0.08,2023-05-03T09:11:06.080,2023-05-03T09:16:06.080,2023-05-03T09:11:06.080
933,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-05-02T15:10:06.899,2023-05-03T09:19:24.312,2023-05-02T15:01:44.061
941,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-05-03T09:04:46.401,2023-05-03T09:24:46.401,2023-05-03T08:56:33.409
943,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-05-03T09:19:22.249,2023-05-03T09:39:22.249,2023-05-03T09:19:22.249
933,Loan Officer-000002,Loan Officer,Assess loan risk,0,0.0,2023-05-03T09:19:24.312,2023-05-03T09:39:24.312,2023-05-03T09:19:24.312
939,Clerk-000008,Clerk,Cancel application,0,0.08,2023-05-03T09:39:21.457,2023-05-03T09:44:21.457,2023-05-03T09:39:21.457
945,Clerk-000004,Clerk,Check application form completeness,0,0.26,2023-05-03T09:30:00.000,2023-05-03T09:45:41.909,2023-05-03T09:30:00.000
940,Clerk-000005,Clerk,Cancel application,0,0.08,2023-05-03T09:45:12.915,2023-05-03T09:50:12.915,2023-05-03T09:45:12.915
945,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-05-03T09:45:41.909,2023-05-03T09:58:18.794,2023-05-03T09:45:41.909
933,Loan Officer-000001,Loan Officer,Design loan offer,0,0.0,2023-05-03T09:39:24.312,2023-05-03T09:59:40.757,2023-05-03T09:39:24.312
946,Clerk-000001,Clerk,Check application form completeness,0,0.07,2023-05-03T10:00:00.000,2023-05-03T10:04:04.403,2023-05-03T10:00:00.000
943,Loan Officer-000003,Loan Officer,Design loan offer,0,0.0,2023-05-03T09:39:22.249,2023-05-03T10:06:37.779,2023-05-03T09:39:22.249
938,Clerk-000006,Clerk,Cancel application,0,0.08,2023-05-03T10:04:46.401,2023-05-03T10:09:46.401,2023-05-03T10:04:46.401
946,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-05-03T10:04:04.403,2023-05-03T10:10:36.028,2023-05-03T10:04:04.403
944,Applicant-000001,Applicant,Applicant completes form,0,0.0,2023-05-03T09:15:03.429,2023-05-03T10:15:03.429,2023-05-03T09:15:03.429
942,Clerk-000007,Clerk,Cancel application,0,0.08,2023-05-03T10:11:27.564,2023-05-03T10:16:27.564,2023-05-03T10:11:27.564
933,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-05-03T09:59:40.757,2023-05-03T10:19:40.757,2023-05-03T09:59:40.757
943,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-05-03T10:06:37.779,2023-05-03T10:26:37.779,2023-05-03T10:06:37.779
941,Clerk-000004,Clerk,Approve application,0,0.08,2023-05-03T10:24:46.401,2023-05-03T10:29:46.401,2023-05-03T10:24:46.401
944,Clerk-000008,Clerk,Check application form completeness,0,0.43,2023-05-03T10:15:03.429,2023-05-03T10:40:46.715,2023-05-03T10:15:03.429
944,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-05-03T10:40:46.715,2023-05-03T10:43:44.777,2023-05-03T10:40:46.715
945,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-05-03T10:27:10.624,2023-05-03T10:47:10.624,2023-05-03T10:27:10.624
947,Clerk-000005,Clerk,Check application form completeness,0,0.37,2023-05-03T10:30:00.000,2023-05-03T10:52:16.264,2023-05-03T10:30:00.000
946,Loan Officer-000002,Loan Officer,Assess loan risk,0,0.0,2023-05-03T10:32:34.636,2023-05-03T10:52:34.636,2023-05-03T10:32:34.636
946,Loan Officer-000001,Loan Officer,Design loan offer,0,0.0,2023-05-03T10:52:34.636,2023-05-03T10:55:47.165,2023-05-03T10:52:34.636
948,Clerk-000007,Clerk,Check application form completeness,0,0.02,2023-05-03T11:00:00.000,2023-05-03T11:01:07.737,2023-05-03T11:00:00.000
946,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-05-03T10:55:47.165,2023-05-03T11:15:47.165,2023-05-03T10:55:47.165
947,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-05-03T10:52:16.264,2023-05-03T11:24:04.419,2023-05-03T10:52:16.264
933,Clerk-000004,Clerk,Cancel application,0,0.08,2023-05-03T11:19:40.757,2023-05-03T11:24:40.757,2023-05-03T11:19:40.757
948,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-05-03T11:01:07.737,2023-05-03T11:27:55.168,2023-05-03T11:01:07.737
943,Clerk-000002,Clerk,Cancel application,0,0.08,2023-05-03T11:26:37.779,2023-05-03T11:31:37.779,2023-05-03T11:26:37.779
949,Clerk-000008,Clerk,Check application form completeness,0,0.18,2023-05-03T11:30:00.000,2023-05-03T11:40:37.926,2023-05-03T11:30:00.000
948,Loan Officer-000003,Loan Officer,Assess loan risk,0,0.0,2023-05-03T11:27:55.168,2023-05-03T11:47:55.168,2023-05-03T11:27:55.168
944,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-05-03T11:28:44.467,2023-05-03T11:48:44.467,2023-05-03T11:28:44.467
947,Loan Officer-000002,Loan Officer,Assess loan risk,0,0.0,2023-05-03T11:30:16.626,2023-05-03T11:50:16.626,2023-05-03T11:30:16.626
949,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-05-03T11:40:37.926,2023-05-03T11:50:24.043,2023-05-03T11:40:37.926
945,Clerk-000007,Clerk,Reject application,0,0.17,2023-05-03T11:47:10.624,2023-05-03T11:57:10.624,2023-05-03T11:47:10.624
947,Loan Officer-000003,Loan Officer,Design loan offer,0,0.0,2023-05-03T11:50:16.626,2023-05-03T11:58:12.266,2023-05-03T11:50:16.626
948,Loan Officer-000001,Loan Officer,Design loan offer,0,0.0,2023-05-03T11:47:55.168,2023-05-03T12:00:46.599,2023-05-03T11:47:55.168
947,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-05-03T11:58:12.266,2023-05-03T12:18:12.266,2023-05-03T11:58:12.266
948,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-05-03T12:00:46.599,2023-05-03T12:20:46.599,2023-05-03T12:00:46.599
946,Clerk-000004,Clerk,Cancel application,0,0.08,2023-05-03T12:15:47.165,2023-05-03T12:20:47.165,2023-05-03T12:15:47.165
950,Clerk-000003,Clerk,Check application form completeness,0,0.84,2023-05-03T12:00:00.000,2023-05-03T12:50:15.248,2023-05-03T12:00:00.000
950,Clerk-000002,Clerk,Return application back to applicant,0,0.08,2023-05-03T12:50:15.248,2023-05-03T12:55:15.248,2023-05-03T12:50:15.248
951,Clerk-000001,Clerk,Check application form completeness,0,0.44,2023-05-03T12:30:00.000,2023-05-03T12:56:12.459,2023-05-03T12:30:00.000
944,Clerk-000006,Clerk,Reject application,0,0.17,2023-05-03T12:48:44.467,2023-05-03T12:58:44.467,2023-05-03T12:48:44.467
949,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-05-03T12:47:29.293,2023-05-03T13:07:29.293,2023-05-03T12:47:29.293
952,Clerk-000007,Clerk,Check application form completeness,0,0.15,2023-05-03T13:00:00.000,2023-05-03T13:09:08.558,2023-05-03T13:00:00.000
949,Loan Officer-000002,Loan Officer,Design loan offer,0,0.0,2023-05-03T13:07:29.293,2023-05-03T13:17:59.646,2023-05-03T13:07:29.293
947,Clerk-000005,Clerk,Approve application,0,0.08,2023-05-03T13:18:12.266,2023-05-03T13:23:12.266,2023-05-03T13:18:12.266
948,Clerk-000003,Clerk,Cancel application,0,0.08,2023-05-03T13:20:46.599,2023-05-03T13:25:46.599,2023-05-03T13:20:46.599
952,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-05-03T13:09:08.558,2023-05-03T13:29:53.333,2023-05-03T13:09:08.558
949,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-05-03T13:17:59.646,2023-05-03T13:37:59.646,2023-05-03T13:17:59.646
951,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-05-03T12:56:12.459,2023-05-03T13:53:54.018,2023-05-03T12:56:12.459
950,Applicant-000001,Applicant,Applicant completes form,0,0.0,2023-05-03T12:55:15.248,2023-05-03T13:55:15.248,2023-05-03T12:55:15.248
950,Clerk-000001,Clerk,Check application form completeness,0,0.04,2023-05-03T13:55:15.248,2023-05-03T13:57:44.149,2023-05-03T13:55:15.248
953,Clerk-000002,Clerk,Check application form completeness,0,0.59,2023-05-03T13:30:00.000,2023-05-03T14:05:26.917,2023-05-03T13:30:00.000
951,Loan Officer-000003,Loan Officer,Assess loan risk,0,0.0,2023-05-03T13:53:54.018,2023-05-03T14:13:54.018,2023-05-03T13:53:54.018
951,Loan Officer-000001,Loan Officer,Design loan offer,0,0.0,2023-05-03T14:13:54.018,2023-05-03T14:17:12.074,2023-05-03T14:13:54.018
951,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-05-03T14:17:12.074,2023-05-03T14:37:12.074,2023-05-03T14:17:12.074
949,Clerk-000005,Clerk,Cancel application,0,0.08,2023-05-03T14:37:59.646,2023-05-03T14:42:59.646,2023-05-03T14:37:59.646
950,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-05-03T13:57:44.149,2023-05-03T14:43:46.678,2023-05-03T13:57:44.149
953,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-05-03T14:05:26.917,2023-05-03T15:03:18.763,2023-05-03T14:05:26.917
950,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-05-03T14:43:46.678,2023-05-03T15:03:46.678,2023-05-03T14:43:46.678
954,Clerk-000008,Clerk,Check application form completeness,0,1.1,2023-05-03T14:00:00.000,2023-05-03T15:06:02.842,2023-05-03T14:00:00.000
950,Loan Officer-000003,Loan Officer,Design loan offer,0,0.0,2023-05-03T15:03:46.678,2023-05-03T15:09:45.105,2023-05-03T15:03:46.678
955,Clerk-000004,Clerk,Check application form completeness,0,0.73,2023-05-03T14:30:00.000,2023-05-03T15:13:50.504,2023-05-03T14:30:00.000
956,Clerk-000003,Clerk,Check application form completeness,0,0.3,2023-05-03T15:00:00.000,2023-05-03T15:18:11.246,2023-05-03T15:00:00.000
953,Loan Officer-000002,Loan Officer,Assess loan risk,0,0.0,2023-05-03T15:03:18.763,2023-05-03T15:23:18.763,2023-05-03T15:03:18.763
950,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-05-03T15:09:45.105,2023-05-03T15:29:45.105,2023-05-03T15:09:45.105
951,Clerk-000005,Clerk,Approve application,0,0.08,2023-05-03T15:37:12.074,2023-05-03T15:42:12.074,2023-05-03T15:37:12.074
954,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-05-03T15:06:02.842,2023-05-03T15:56:21.743,2023-05-03T15:06:02.842
957,Clerk-000006,Clerk,Check application form completeness,0,0.47,2023-05-03T15:30:00.000,2023-05-03T15:58:02.342,2023-05-03T15:30:00.000
953,Loan Officer-000001,Loan Officer,Design loan offer,0,0.0,2023-05-03T15:23:18.763,2023-05-03T15:59:26.067,2023-05-03T15:23:18.763
958,Clerk-000001,Clerk,Check application form completeness,0,0.06,2023-05-04T08:00:00.000,2023-05-04T08:03:29.015,2023-05-03T16:00:00.000
955,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-05-03T15:13:50.504,2023-05-04T08:04:03.081,2023-05-03T15:13:50.504
950,Clerk-000004,Clerk,Approve application,0,0.08,2023-05-04T08:00:00.000,2023-05-04T08:05:00.000,2023-05-03T16:29:45.105
957,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-05-04T08:04:03.081,2023-05-04T08:07:03.644,2023-05-03T15:58:02.342
954,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-05-03T15:56:21.743,2023-05-04T08:16:21.743,2023-05-03T15:56:21.743
953,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-05-03T15:59:26.067,2023-05-04T08:19:26.067,2023-05-03T15:59:26.067
955,Loan Officer-000003,Loan Officer,Assess loan risk,0,0.0,2023-05-04T08:04:03.081,2023-05-04T08:24:03.081,2023-05-04T08:04:03.081
955,Loan Officer-000001,Loan Officer,Design loan offer,0,0.0,2023-05-04T08:24:03.081,2023-05-04T08:24:36.538,2023-05-04T08:24:03.081
959,Clerk-000002,Clerk,Check application form completeness,0,0.1,2023-05-04T08:30:00.000,2023-05-04T08:36:00.626,2023-05-04T08:30:00.000
958,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-05-04T08:07:03.644,2023-05-04T08:37:12.600,2023-05-04T08:03:29.015
952,Loan Officer-000002,Loan Officer,Assess loan risk,0,0.0,2023-05-04T08:17:52.410,2023-05-04T08:37:52.410,2023-05-04T08:17:52.410
955,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-05-04T08:24:36.538,2023-05-04T08:44:36.538,2023-05-04T08:24:36.538
956,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-05-03T15:56:21.743,2023-05-04T08:52:19.989,2023-05-03T15:18:11.246
960,Clerk-000005,Clerk,Check application form completeness,0,0.17,2023-05-04T09:00:00.000,2023-05-04T09:10:23.697,2023-05-04T09:00:00.000
956,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-05-04T08:52:19.989,2023-05-04T09:12:19.989,2023-05-04T08:52:19.989
958,Loan Officer-000003,Loan Officer,Assess loan risk,0,0.0,2023-05-04T08:58:27.726,2023-05-04T09:18:27.726,2023-05-04T08:58:27.726
957,Loan Officer-000001,Loan Officer,Assess loan risk,0,0.0,2023-05-04T09:00:02.201,2023-05-04T09:20:02.201,2023-05-04T09:00:02.201
957,Loan Officer-000004,Loan Officer,Design loan offer,0,0.0,2023-05-04T09:20:02.201,2023-05-04T09:21:57.487,2023-05-04T09:20:02.201
953,Clerk-000004,Clerk,Approve application,0,0.08,2023-05-04T09:19:26.067,2023-05-04T09:24:26.067,2023-05-04T09:19:26.067
954,Clerk-000001,Clerk,Reject application,0,0.17,2023-05-04T09:16:21.743,2023-05-04T09:26:21.743,2023-05-04T09:16:21.743
959,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-05-04T08:37:12.600,2023-05-04T09:34:42.888,2023-05-04T08:36:00.626
958,Loan Officer-000002,Loan Officer,Design loan offer,0,0.0,2023-05-04T09:18:27.726,2023-05-04T09:36:24.577,2023-05-04T09:18:27.726
957,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-05-04T09:21:57.487,2023-05-04T09:41:57.487,2023-05-04T09:21:57.487
952,Clerk-000003,Clerk,Reject application,0,0.17,2023-05-04T09:37:52.410,2023-05-04T09:47:52.410,2023-05-04T09:37:52.410
955,Clerk-000008,Clerk,Cancel application,0,0.08,2023-05-04T09:44:36.538,2023-05-04T09:49:36.538,2023-05-04T09:44:36.538
959,Loan Officer-000003,Loan Officer,Assess loan risk,0,0.0,2023-05-04T09:34:42.888,2023-05-04T09:54:42.888,2023-05-04T09:34:42.888
958,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-05-04T09:36:24.577,2023-05-04T09:56:24.577,2023-05-04T09:36:24.577
962,Clerk-000005,Clerk,Check application form completeness,0,0.0,2023-05-04T10:00:00.000,2023-05-04T10:00:00.280,2023-05-04T10:00:00.000
962,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-05-04T10:00:00.280,2023-05-04T10:05:00.247,2023-05-04T10:00:00.280
961,Clerk-000002,Clerk,Check application form completeness,0,0.58,2023-05-04T09:30:00.000,2023-05-04T10:05:01.231,2023-05-04T09:30:00.000
959,Loan Officer-000001,Loan Officer,Design loan offer,0,0.0,2023-05-04T09:54:42.888,2023-05-04T10:10:27.156,2023-05-04T09:54:42.888
961,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-05-04T10:05:01.231,2023-05-04T10:18:40.743,2023-05-04T10:05:01.231
956,Clerk-000004,Clerk,Reject application,0,0.17,2023-05-04T10:12:19.989,2023-05-04T10:22:19.989,2023-05-04T10:12:19.989
962,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-05-04T10:05:48.526,2023-05-04T10:25:48.526,2023-05-04T10:05:48.526
962,Loan Officer-000003,Loan Officer,Design loan offer,0,0.0,2023-05-04T10:25:48.526,2023-05-04T10:27:25.150,2023-05-04T10:25:48.526
959,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-05-04T10:10:27.156,2023-05-04T10:30:27.156,2023-05-04T10:10:27.156
960,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-05-04T09:10:23.697,2023-05-04T10:31:47.676,2023-05-04T09:10:23.697
961,Loan Officer-000002,Loan Officer,Assess loan risk,0,0.0,2023-05-04T10:19:16.523,2023-05-04T10:39:16.523,2023-05-04T10:19:16.523
963,Clerk-000001,Clerk,Check application form completeness,0,0.21,2023-05-04T10:30:00.000,2023-05-04T10:42:33.242,2023-05-04T10:30:00.000
957,Clerk-000003,Clerk,Cancel application,0,0.08,2023-05-04T10:41:57.487,2023-05-04T10:46:57.487,2023-05-04T10:41:57.487
962,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-05-04T10:27:25.150,2023-05-04T10:47:25.150,2023-05-04T10:27:25.150
963,Clerk-000008,Clerk,Return application back to applicant,0,0.08,2023-05-04T10:42:33.242,2023-05-04T10:47:33.242,2023-05-04T10:42:33.242
960,Loan Officer-000001,Loan Officer,Assess loan risk,0,0.0,2023-05-04T10:31:47.676,2023-05-04T10:51:47.676,2023-05-04T10:31:47.676
958,Clerk-000005,Clerk,Cancel application,0,0.08,2023-05-04T10:56:24.577,2023-05-04T11:01:24.577,2023-05-04T10:56:24.577
959,Clerk-000006,Clerk,Approve application,0,0.08,2023-05-04T11:30:27.156,2023-05-04T11:35:27.156,2023-05-04T11:30:27.156
965,Clerk-000002,Clerk,Check application form completeness,0,0.18,2023-05-04T11:30:00.000,2023-05-04T11:40:50.786,2023-05-04T11:30:00.000
963,Applicant-000001,Applicant,Applicant completes form,0,0.0,2023-05-04T10:47:33.242,2023-05-04T11:47:33.242,2023-05-04T10:47:33.242
961,Clerk-000004,Clerk,Reject application,0,0.17,2023-05-04T11:39:16.523,2023-05-04T11:49:16.523,2023-05-04T11:39:16.523
962,Clerk-000003,Clerk,Cancel application,0,0.08,2023-05-04T11:47:25.150,2023-05-04T11:52:25.150,2023-05-04T11:47:25.150
960,Clerk-000005,Clerk,Reject application,0,0.17,2023-05-04T11:51:47.676,2023-05-04T12:01:47.676,2023-05-04T11:51:47.676
963,Clerk-000008,Clerk,Check application form completeness,0,0.26,2023-05-04T11:47:33.242,2023-05-04T12:03:25.225,2023-05-04T11:47:33.242
966,Clerk-000006,Clerk,Check application form completeness,0,0.36,2023-05-04T12:00:00.000,2023-05-04T12:21:22.676,2023-05-04T12:00:00.000
965,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-05-04T11:40:50.786,2023-05-04T12:28:44.759,2023-05-04T11:40:50.786
966,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-05-04T12:28:44.759,2023-05-04T12:57:42.667,2023-05-04T12:21:22.676
965,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-05-04T12:45:36.810,2023-05-04T13:05:36.810,2023-05-04T12:45:36.810
968,Clerk-000005,Clerk,Check application form completeness,0,0.18,2023-05-04T13:00:00.000,2023-05-04T13:10:56.647,2023-05-04T13:00:00.000
965,Loan Officer-000003,Loan Officer,Design loan offer,0,0.0,2023-05-04T13:05:36.810,2023-05-04T13:11:47.810,2023-05-04T13:05:36.810
967,Clerk-000003,Clerk,Check application form completeness,0,0.77,2023-05-04T12:30:00.000,2023-05-04T13:16:27.359,2023-05-04T12:30:00.000
968,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-05-04T13:10:56.647,2023-05-04T13:29:54.448,2023-05-04T13:10:56.647
964,Clerk-000007,Clerk,Check application form completeness,0,2.51,2023-05-04T11:00:00.000,2023-05-04T13:30:24.190,2023-05-04T11:00:00.000
966,Loan Officer-000002,Loan Officer,Assess loan risk,0,0.0,2023-05-04T13:11:09.459,2023-05-04T13:31:09.459,2023-05-04T13:11:09.459
967,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-05-04T13:29:54.448,2023-05-04T13:31:47.337,2023-05-04T13:16:27.359
965,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-05-04T13:11:47.810,2023-05-04T13:31:47.810,2023-05-04T13:11:47.810
966,Loan Officer-000001,Loan Officer,Design loan offer,0,0.0,2023-05-04T13:31:09.459,2023-05-04T13:33:35.263,2023-05-04T13:31:09.459
964,Clerk-000004,Clerk,Return application back to applicant,0,0.08,2023-05-04T13:30:24.190,2023-05-04T13:35:24.190,2023-05-04T13:30:24.190
963,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-05-04T12:03:25.225,2023-05-04T13:43:52.840,2023-05-04T12:03:25.225
969,Clerk-000006,Clerk,Check application form completeness,0,0.37,2023-05-04T13:30:00.000,2023-05-04T13:52:12.762,2023-05-04T13:30:00.000
966,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-05-04T13:33:35.263,2023-05-04T13:53:35.263,2023-05-04T13:33:35.263
967,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-05-04T13:38:22.287,2023-05-04T13:58:22.287,2023-05-04T13:38:22.287
963,Loan Officer-000003,Loan Officer,Assess loan risk,0,0.0,2023-05-04T13:43:52.840,2023-05-04T14:03:52.840,2023-05-04T13:43:52.840
968,Loan Officer-000002,Loan Officer,Assess loan risk,0,0.0,2023-05-04T13:44:43.639,2023-05-04T14:04:43.639,2023-05-04T13:44:43.639
970,Clerk-000005,Clerk,Check application form completeness,0,0.17,2023-05-04T14:00:00.000,2023-05-04T14:10:22.428,2023-05-04T14:00:00.000
963,Loan Officer-000001,Loan Officer,Design loan offer,0,0.0,2023-05-04T14:03:52.840,2023-05-04T14:11:15.825,2023-05-04T14:03:52.840
963,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-05-04T14:11:15.825,2023-05-04T14:31:15.825,2023-05-04T14:11:15.825
971,Clerk-000007,Clerk,Check application form completeness,0,0.07,2023-05-04T14:30:00.000,2023-05-04T14:34:02.517,2023-05-04T14:30:00.000
970,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-05-04T14:10:22.428,2023-05-04T14:35:10.690,2023-05-04T14:10:22.428
964,Applicant-000001,Applicant,Applicant completes form,0,0.0,2023-05-04T13:35:24.190,2023-05-04T14:35:24.190,2023-05-04T13:35:24.190
964,Clerk-000008,Clerk,Check application form completeness,0,0.01,2023-05-04T14:35:24.190,2023-05-04T14:35:59.075,2023-05-04T14:35:24.190
965,Clerk-000004,Clerk,Approve application,0,0.08,2023-05-04T14:31:47.810,2023-05-04T14:36:47.810,2023-05-04T14:31:47.810
969,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-05-04T13:52:12.762,2023-05-04T14:46:08.635,2023-05-04T13:52:12.762
964,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-05-04T14:46:08.635,2023-05-04T14:47:08.784,2023-05-04T14:35:59.075
970,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-05-04T14:35:10.690,2023-05-04T14:55:10.690,2023-05-04T14:35:10.690
966,Clerk-000005,Clerk,Approve application,0,0.08,2023-05-04T14:53:35.263,2023-05-04T14:58:35.263,2023-05-04T14:53:35.263
970,Loan Officer-000001,Loan Officer,Design loan offer,0,0.0,2023-05-04T14:55:10.690,2023-05-04T15:00:02.229,2023-05-04T14:55:10.690
969,Loan Officer-000003,Loan Officer,Assess loan risk,0,0.0,2023-05-04T14:46:08.635,2023-05-04T15:06:08.635,2023-05-04T14:46:08.635
967,Clerk-000003,Clerk,Reject application,0,0.17,2023-05-04T14:58:22.287,2023-05-04T15:08:22.287,2023-05-04T14:58:22.287
